ID|Posicion|Rol|Sociedad|DescSociedad|Division|DescDivision
1332|AUXILIAR ADMINISTRATIVO|Z_JEFE_INVEN_AUDIT_OPERATIVAS|01|FARMACON, S.A. DE C.V|K006|Farm Mochis
1333|AUXILIAR ADMINISTRATIVO|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1334|AUXILIAR ADMINISTRATIVO|Z_BC_JOBS_TODOS|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1335|AUXILIAR ADMINISTRATIVO|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1336|AUXILIAR ADMINISTRATIVO|Z_COMUN|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1337|AUXILIAR ADMINISTRATIVO|Z_JEFE_INVEN_AUDIT_OPERATIVAS|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1338|AUXILIAR ADMINISTRATIVO|Z_JEFE_INVEN_AUDIT_OPERATIVAS1|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1339|AUXILIAR ADMINISTRATIVO|Z_MOD_REC_INVENTARIO|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1340|AUXILIAR ADMINISTRATIVO|Z_MOD_REC_INVENTARIO_1|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1341|AUXILIAR ADMINISTRATIVO|Z_REPORTE_FACTURACION|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1342|AUXILIAR ADMINISTRATIVO|Z_TRASPASO|01|FARMACON, S.A. DE C.V|K010|Farm Tijuana
1343|AUXILIAR ADMINISTRATIVO|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1344|AUXILIAR ADMINISTRATIVO|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1345|AUXILIAR ADMINISTRATIVO|Z_COMUN|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1346|AUXILIAR ADMINISTRATIVO|Z_GEST_INGRESOS_ZONA|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1347|AUXILIAR ADMINISTRATIVO|Z_GEST_INGRESOS_ZONA_1|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1348|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1349|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_BUSCAR_DOCUMENTO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1350|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_COMUN|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1351|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_JEFE_INVEN_AUDIT_OP_LIM|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1352|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_JEFE_INVEN_AUDIT_OP_LIM_COM1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1353|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_MODIF_DE_PRECIO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1354|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_MOD_REC_INVENTARIO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1355|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_MOD_REC_INVENTARIO_1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1356|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_MOV_MERCANCIA|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1357|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_PATRIMONIO_FIJO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1358|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_REPORTE_SI|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1359|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_TRASPASO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1360|AUXILIAR ADMINISTRATIVO AUDITORIA|Z_VIS_DOCUMENTO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1361|AUXILIAR ADQUISICIONES|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1362|AUXILIAR ADQUISICIONES|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1363|AUXILIAR ADQUISICIONES|Z_COMUN|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1364|AUXILIAR ADQUISICIONES|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1365|AUXILIAR AUDITORIA INTERNA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K022|Farm Campeche
1366|AUXILIAR AUDITORIA INTERNA|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K022|Farm Campeche
1367|AUXILIAR AUDITORIA INTERNA|Z_COMUN|01|FARMACON, S.A. DE C.V|K022|Farm Campeche
1368|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM|01|FARMACON, S.A. DE C.V|K022|Farm Campeche
1369|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM_COM1|01|FARMACON, S.A. DE C.V|K022|Farm Campeche
1370|AUXILIAR AUDITORIA INTERNA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1371|AUXILIAR AUDITORIA INTERNA|Z_COMUN|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1372|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1373|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM_COM1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1374|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1375|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO_1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1376|AUXILIAR AUDITORIA INTERNA|Z_MODIF_DE_PRECIO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1377|AUXILIAR AUDITORIA INTERNA|Z_MOV_MERCANCIA|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1378|AUXILIAR AUDITORIA INTERNA|Z_TRASPASO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1379|AUXILIAR AUDITORIA INTERNA|Z_REPORTE_SI|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1380|AUXILIAR AUDITORIA INTERNA|Z_PATRIMONIO_FIJO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1381|AUXILIAR AUDITORIA INTERNA|Z_BUSCAR_DOCUMENTO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1382|AUXILIAR AUDITORIA INTERNA|Z_VIS_DOCUMENTO|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1383|AUXILIAR AUDITORIA INTERNA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1384|AUXILIAR AUDITORIA INTERNA|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1385|AUXILIAR AUDITORIA INTERNA|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1386|AUXILIAR AUDITORIA INTERNA|Z_COMUN|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1387|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1388|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM_COM1|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1389|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1390|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO_1|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1391|AUXILIAR AUDITORIA INTERNA|Z_MOV_MERCANCIA|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1392|AUXILIAR AUDITORIA INTERNA|Z_ROLLOUT_JPINA|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1393|AUXILIAR AUDITORIA INTERNA|Z_TRASPASO|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1394|AUXILIAR AUDITORIA INTERNA|Z_AUX_ACTIVO_FIJO_ZONAS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1395|AUXILIAR AUDITORIA INTERNA|Z_SM35|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1396|AUXILIAR AUDITORIA INTERNA|Z_REPORTE_SI|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1397|AUXILIAR AUDITORIA INTERNA|Z_VISUALIZAR_SALDOS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1398|AUXILIAR AUDITORIA INTERNA|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1399|AUXILIAR AUDITORIA INTERNA|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1400|AUXILIAR AUDITORIA INTERNA|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1401|AUXILIAR AUDITORIA INTERNA|Z_AUX_ACTIVO_FIJO_ZONAS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1402|AUXILIAR AUDITORIA INTERNA|Z_AUX_ACTIVO_FIJO_ZONAS_COMP1|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1403|AUXILIAR AUDITORIA INTERNA|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1404|AUXILIAR AUDITORIA INTERNA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K026|Farm Tuxtla
1405|AUXILIAR AUDITORIA INTERNA|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K026|Farm Tuxtla
1406|AUXILIAR AUDITORIA INTERNA|Z_COMUN|01|FARMACON, S.A. DE C.V|K026|Farm Tuxtla
1407|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM|01|FARMACON, S.A. DE C.V|K026|Farm Tuxtla
1408|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM_COM1|01|FARMACON, S.A. DE C.V|K026|Farm Tuxtla
1409|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO|01|FARMACON, S.A. DE C.V|K026|Farm Tuxtla
1410|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO_1|01|FARMACON, S.A. DE C.V|K026|Farm Tuxtla
1411|AUXILIAR AUDITORIA INTERNA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1412|AUXILIAR AUDITORIA INTERNA|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1413|AUXILIAR AUDITORIA INTERNA|Z_COMUN|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1414|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1415|AUXILIAR AUDITORIA INTERNA|Z_JEFE_INVEN_AUDIT_OP_LIM_COM1|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1416|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1417|AUXILIAR AUDITORIA INTERNA|Z_MOD_REC_INVENTARIO_1|01|FARMACON, S.A. DE C.V|K024|Farm Villahermosa
1418|AUXILIAR CITAS CEDIS|Z_AUX_CITAS_PROV|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1419|AUXILIAR CITAS CEDIS|Z_AUX_COMPRAS_FARMA|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1420|AUXILIAR CITAS CEDIS|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1421|AUXILIAR CITAS CEDIS|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1422|AUXILIAR CITAS CEDIS|Z_COMUN|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1423|AUXILIAR CITAS CEDIS|Z_CONTAB_MERCANCIAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1424|AUXILIAR CITAS CEDIS|Z_MIRO|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1425|AUXILIAR CITAS CEDIS|Z_TRASPASO|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1426|AUXILIAR CITAS CEDIS|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1427|AUXILIAR CITAS CEDIS|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1428|AUXILIAR CITAS CEDIS|Z_CARGA_PROMOCION|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1429|AUXILIAR CITAS CEDIS|Z_JEFE_ABASTOS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1430|AUXILIAR CITAS CEDIS|Z_JEFE_ABASTOS_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1431|AUXILIAR CITAS CEDIS|Z_JEFE_COMPRAS_FARMA|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1432|AUXILIAR CITAS CEDIS|Z_REP_COBERTURA|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1433|AUXILIAR CITAS CEDIS|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1434|AUXILIAR CITAS CEDIS|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1435|AUXILIAR CITAS CEDIS|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1436|AUXILIAR CITAS CEDIS|Z_CARGA_PROMOCION|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1437|AUXILIAR CITAS CEDIS|Z_COMUN|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1438|AUXILIAR CITAS CEDIS|Z_JEFE_ABASTOS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1439|AUXILIAR CITAS CEDIS|Z_JEFE_ABASTOS_1|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1440|AUXILIAR CITAS CEDIS|Z_JEFE_COMPRAS_FARMA|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1441|AUXILIAR CITAS CEDIS|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1442|AUXILIAR CITAS CEDIS|Z_REP_COBERTURA|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
1443|AUXILIAR CREDITO Y COBRANZA|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1444|AUXILIAR CREDITO Y COBRANZA|Z_AUX_EGRESOS_NOROESTE|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1445|AUXILIAR CREDITO Y COBRANZA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1446|AUXILIAR CREDITO Y COBRANZA|Z_COMUN|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1447|AUXILIAR CREDITO Y COBRANZA|Z_COORD_CREDITO_COBRANZA|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1448|AUXILIAR CREDITO Y COBRANZA|Z_COORD_CREDITO_COBRANZA_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1449|AUXILIAR CREDITO Y COBRANZA|Z_MOD_PED_SUM_ENT|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1450|AUXILIAR CREDITO Y COBRANZA|Z_MOD_PED_SUM_ENT_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1451|AUXILIAR CREDITO Y COBRANZA|Z_CUENTA_MAYOR|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1452|AUXILIAR CREDITO Y COBRANZA|Z_FACTURAS_RELACIONADAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1453|AUXILIAR CUENTAS CLAVE E INST|Z_ART_CATALOG|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1454|AUXILIAR CUENTAS CLAVE E INST|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1455|AUXILIAR CUENTAS CLAVE E INST|Z_CARGA_EXCLUSIVIDAD|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1456|AUXILIAR CUENTAS CLAVE E INST|Z_COMUN|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1457|AUXILIAR CUENTAS CLAVE E INST|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1458|AUXILIAR CUENTAS CLAVE E INST|Z_JEFE_ABASTOS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1459|AUXILIAR CUENTAS CLAVE E INST|Z_JEFE_ABASTOS_1|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1460|AUXILIAR CUENTAS CLAVE E INST|Z_REPORTE_INGRESOS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1461|AUXILIAR CUENTAS CLAVE E INST|Z_REPORTE_JERARQUIAS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1462|AUXILIAR CUENTAS CLAVE E INST|Z_REP_ESTAT_ART|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1463|AUXILIAR CUENTAS CLAVE E INST|Z_REQ_UPLD|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1464|AUXILIAR CUENTAS CLAVE E INST|Z_SOLICITANTE_VX|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1465|AUXILIAR CUENTAS CLAVE E INST|Z_SOLICITANTE_VX_COMP1|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1466|AUXILIAR CUENTAS CLAVE E INST|Z_VENTAS_CLIENTE|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1467|AUXILIAR CUENTAS POR COBRAR|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1468|AUXILIAR CUENTAS POR COBRAR|Z_AUX_COMPRAS_NO_FARMA|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1469|AUXILIAR CUENTAS POR COBRAR|Z_AUX_COMPRAS_NO_FARMA_1|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1470|AUXILIAR CUENTAS POR COBRAR|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1471|AUXILIAR CUENTAS POR COBRAR|Z_COMP_FACTURAS|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1472|AUXILIAR CUENTAS POR COBRAR|Z_COMP_FACTURAS_1|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1473|AUXILIAR CUENTAS POR COBRAR|Z_COMUN|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1474|AUXILIAR CUENTAS POR COBRAR|Z_CTA_MAYOR_Y_DEUDORES|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1475|AUXILIAR CUENTAS POR COBRAR|Z_ENC_CUENTAS_POR_COBRAR|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1476|AUXILIAR CUENTAS POR COBRAR|Z_ENC_CUENTAS_POR_COBRAR_COM2|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1477|AUXILIAR CUENTAS POR COBRAR|Z_FACTURAS_RELACIONADAS|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1478|AUXILIAR CUENTAS POR COBRAR|Z_GEST_INGRESOS_ZONA|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1479|AUXILIAR CUENTAS POR COBRAR|Z_GEST_INGRESOS_ZONA_1|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1480|AUXILIAR CUENTAS POR COBRAR|Z_JEFE_ABASTOS|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1481|AUXILIAR CUENTAS POR COBRAR|Z_JEFE_ABASTOS_1|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1482|AUXILIAR CUENTAS POR COBRAR|Z_MOD_MATERIAL|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1483|AUXILIAR CUENTAS POR COBRAR|Z_ADM_ENC_CRED_COBRANZA|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1484|AUXILIAR CUENTAS POR COBRAR|Z_ADM_ENC_CRED_COBRANZA_COMP|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1485|AUXILIAR CUENTAS POR COBRAR|Z_ADM_ENC_CRED_COBRANZA_COMP_2|01|FARMACON, S.A. DE C.V|K029|Farm Cd Mexico
1486|AUXILIAR CUENTAS POR COBRAR|Z_ADM_AUXILIAR_DE_EGRESOS|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1487|AUXILIAR CUENTAS POR COBRAR|Z_ADM_AUXILIAR_DE_EGRESOS_COM2|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1488|AUXILIAR CUENTAS POR COBRAR|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1489|AUXILIAR CUENTAS POR COBRAR|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1490|AUXILIAR CUENTAS POR COBRAR|Z_COMUN|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1491|AUXILIAR CUENTAS POR COBRAR|Z_GEST_INGRESOS_ZONA|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1492|AUXILIAR CUENTAS POR COBRAR|Z_GEST_INGRESOS_ZONA_1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1493|AUXILIAR CUENTAS POR COBRAR|Z_ADM_ENC_CRED_COBRANZA|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1494|AUXILIAR CUENTAS POR COBRAR|Z_ADM_ENC_CRED_COBRANZA_COMP|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1495|AUXILIAR CUENTAS POR COBRAR|Z_ADM_ENC_CRED_COBRANZA_COMP_2|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
1496|AUXILIAR CUENTAS POR COBRAR|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1497|AUXILIAR CUENTAS POR COBRAR|Z_AUX_EGRESOS_NOROESTE|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1498|AUXILIAR CUENTAS POR COBRAR|Z_AUXILIAR_CXC_ZONAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1499|AUXILIAR CUENTAS POR COBRAR|Z_AUXILIAR_CXC_ZONAS_COMP1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1500|AUXILIAR CUENTAS POR COBRAR|Z_AUXILIAR_CXC_ZONAS_COMP2|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1501|AUXILIAR CUENTAS POR COBRAR|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1502|AUXILIAR CUENTAS POR COBRAR|Z_COMUN|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1503|AUXILIAR CUENTAS POR COBRAR|Z_COORD_CREDITO_COBRANZA|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1504|AUXILIAR CUENTAS POR COBRAR|Z_COORD_CREDITO_COBRANZA_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1505|AUXILIAR CUENTAS POR COBRAR|Z_MOD_PED_SUM_ENT|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1506|AUXILIAR CUENTAS POR COBRAR|Z_MOD_PED_SUM_ENT_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1507|AUXILIAR CUENTAS POR COBRAR|Z_FACTURAS_RELACIONADAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1508|AUXILIAR CUENTAS POR COBRAR|Z_ADM_OPER_VENTAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1509|AUXILIAR CUENTAS POR COBRAR|Z_CREA_FACTURA|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1510|AUXILIAR CUENTAS POR COBRAR|Z_ENC_INGRESOS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1511|AUXILIAR CUENTAS POR COBRAR|Z_ENC_INGRESOS_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
1512|AUXILIAR CUENTAS POR COBRAR|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1513|AUXILIAR CUENTAS POR COBRAR|Z_AUX_EGRESOS_NOROESTE|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1514|AUXILIAR CUENTAS POR COBRAR|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1515|AUXILIAR CUENTAS POR COBRAR|Z_COMUN|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1516|AUXILIAR CUENTAS POR COBRAR|Z_COORD_CREDITO_COBRANZA|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1517|AUXILIAR CUENTAS POR COBRAR|Z_COORD_CREDITO_COBRANZA_1|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1518|AUXILIAR CUENTAS POR COBRAR|Z_FACTURAS_RELACIONADAS|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1519|AUXILIAR CUENTAS POR COBRAR|Z_LAYOUT_GENERICO|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1520|AUXILIAR CUENTAS POR COBRAR|Z_MOD_PED_SUM_ENT|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1521|AUXILIAR CUENTAS POR COBRAR|Z_MOD_PED_SUM_ENT_1|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
1522|AUXILIAR CUENTAS POR COBRAR|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1523|AUXILIAR CUENTAS POR COBRAR|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1524|AUXILIAR CUENTAS POR COBRAR|Z_COMUN|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1525|AUXILIAR CUENTAS POR COBRAR|Z_GEST_INGRESOS_ZONA|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1526|AUXILIAR CUENTAS POR COBRAR|Z_GEST_INGRESOS_ZONA_1|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
1527|AUXILIAR DE CUENTAS POR COBRAR|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
